ls_cost,ls_amount
50.0,2.9967893e-8
1100.0,2.995162e-8
2150.0,2.990192e-8
3200.0,-0.4964254
4250.0,-0.4964314
5300.0,-1.0
6350.0,-1.0
7400.0,-1.0
8450.0,-1.0
9500.0,-1.0
10550.0,-1.0
11600.0,-1.0
12650.0,-1.0
13700.0,-1.0
14750.0,-1.0
15800.0,-1.0
16850.0,-1.0
17900.0,-1.0
18950.0,-1.0
20000.0,-1.0
